Time_UTC,System_ID,Time_UTC,Seconds_in_day,Altitude,Latitude,Longitude,Temperature_diff_K,Absolute_temperature_degC,Relhumidity_diff_percent,Relhumidity_percent,Vapourpressure_diff_hPa,Vapourpressure_hPa,SAMPLE_1,T_adjusted,T_diff_adjusted
2022/07/05 20:30:37,2,2022/07/05 20:30:37,73836,423.8,47.96531,7.8672,-3.47,18.8,6.9,59.9,-1.109,13.138,442.230804443359,19.874000228881833,-2.3959997711181678
2022/07/05 20:30:46,2,2022/07/05 20:30:46,73846,422.2,47.9656,7.866948,-3.47,18.8,6.1,59.1,-1.284,12.962,437.012298583984,19.840079940795896,-2.4299200592041053
2022/07/05 20:31:14,2,2022/07/05 20:31:14,73873,418.6,47.96599,7.867078,-3.33,18.9,6.4,59.6,-1.1,13.156,434.524810791016,19.923911270141602,-2.3060887298583967
2022/07/05 20:31:20,2,2022/07/05 20:31:20,73879,418.7,47.96599,7.86705,-3.33,18.9,6.7,59.9,-1.033,13.222,434.524810791016,19.923911270141602,-2.3060887298583967
2022/07/05 20:31:26,2,2022/07/05 20:31:26,73886,418.6,47.965963,7.866978,-3.33,18.9,7.6,60.8,-0.835,13.42,434.524810791016,19.923911270141602,-2.3060887298583967
2022/07/05 20:31:33,2,2022/07/05 20:31:33,73893,418.1,47.96588,7.866833,-3.33,18.9,6.8,60.0,-1.011,13.244,434.524810791016,19.923911270141602,-2.3060887298583967
2022/07/05 20:31:42,2,2022/07/05 20:31:42,73901,416.5,47.965857,7.866542,-3.23,19.0,6.5,59.7,-0.994,13.262,429.153259277344,19.988996185302735,-2.241003814697265
2022/07/05 20:32:10,2,2022/07/05 20:32:10,73930,411.0,47.965573,7.865478,-3.3,18.9,6.5,59.8,-1.057,13.2,405.741729736328,19.73682124328613,-2.4631787567138685
2022/07/05 20:32:16,2,2022/07/05 20:32:16,73936,409.8,47.965528,7.865428,-3.3,18.9,8.6,61.9,-0.593,13.663,405.741729736328,19.73682124328613,-2.4631787567138685
2022/07/05 20:32:30,2,2022/07/05 20:32:30,73950,411.9,47.965515,7.86534,-3.3,18.9,8.6,61.9,-0.593,13.663,405.741729736328,19.73682124328613,-2.4631787567138685
2022/07/05 20:32:36,2,2022/07/05 20:32:36,73956,413.2,47.965478,7.865285,-3.2,19.0,8.2,61.5,-0.595,13.661,405.741729736328,19.83682124328613,-2.363178756713869
2022/07/05 20:32:50,2,2022/07/05 20:32:50,73969,416.5,47.96524,7.864985,-3.2,19.0,8.4,61.7,-0.551,13.706,399.389770507812,19.795533508300778,-2.404466491699222
2022/07/05 20:33:16,2,2022/07/05 20:33:16,73996,410.5,47.96466,7.864288,-3.15,19.0,7.4,60.8,-0.737,13.506,383.850524902344,19.694528411865235,-2.4554715881347646
2022/07/05 20:33:25,2,2022/07/05 20:33:25,74005,404.4,47.964483,7.86413,-3.15,19.0,7.8,61.2,-0.648,13.595,378.178100585938,19.6576576538086,-2.492342346191401
2022/07/05 20:33:31,2,2022/07/05 20:33:31,74011,398.6,47.96446,7.864127,-3.25,18.9,7.9,61.3,-0.712,13.531,378.178100585938,19.557657653808597,-2.5923423461914012
2022/07/05 20:33:40,2,2022/07/05 20:33:40,74020,397.9,47.964467,7.864112,-3.25,18.9,7.8,61.2,-0.734,13.509,378.178100585938,19.557657653808597,-2.5923423461914012
2022/07/05 20:33:49,2,2022/07/05 20:33:49,74028,397.8,47.964467,7.864115,-3.25,18.9,7.6,61.0,-0.778,13.465,378.178100585938,19.557657653808597,-2.5923423461914012
2022/07/05 20:34:24,2,2022/07/05 20:34:24,74064,394.9,47.964182,7.86387,-3.21,18.9,7.4,60.9,-0.794,13.442,376.65576171875,19.547762451171874,-2.562237548828125
2022/07/05 20:34:31,2,2022/07/05 20:34:31,74071,395.2,47.964182,7.86387,-3.31,18.8,7.4,60.9,-0.879,13.357,376.65576171875,19.447762451171876,-2.662237548828125
2022/07/05 20:34:40,2,2022/07/05 20:34:40,74079,392.0,47.964222,7.863992,-3.31,18.8,7.9,61.4,-0.769,13.467,376.65576171875,19.447762451171876,-2.662237548828125
2022/07/05 20:34:49,2,2022/07/05 20:34:49,74088,388.8,47.964372,7.864218,-3.31,18.8,7.8,61.3,-0.791,13.445,381.822937011719,19.481349090576174,-2.628650909423827
2022/07/05 20:34:55,2,2022/07/05 20:34:55,74094,387.3,47.964438,7.864297,-3.31,18.8,7.7,61.2,-0.813,13.423,381.822937011719,19.481349090576174,-2.628650909423827
2022/07/05 20:35:21,2,2022/07/05 20:35:21,74121,383.2,47.964665,7.864508,-3.34,18.7,7.5,61.2,-0.898,13.338,383.850524902344,19.394528411865235,-2.6454715881347646
2022/07/05 20:35:27,2,2022/07/05 20:35:27,74127,382.4,47.964708,7.86458,-3.34,18.7,8.9,62.6,-0.593,13.643,387.341186523438,19.417217712402348,-2.6227822875976514
2022/07/05 20:35:36,2,2022/07/05 20:35:36,74136,381.5,47.964778,7.864702,-3.34,18.7,8.2,61.9,-0.746,13.491,389.629516601562,19.43209185791015,-2.6079081420898476
2022/07/05 20:35:45,2,2022/07/05 20:35:45,74145,381.9,47.964842,7.864772,-3.44,18.6,9.1,62.8,-0.636,13.6,389.629516601562,19.332091857910154,-2.7079081420898476
2022/07/05 20:35:59,2,2022/07/05 20:35:59,74159,382.2,47.964953,7.864912,-3.44,18.6,9.0,62.7,-0.658,13.578,397.079772949219,19.380518524169926,-2.6594814758300758
2022/07/05 20:36:37,2,2022/07/05 20:36:37,74197,385.5,47.965178,7.864885,-3.2,18.8,5.6,59.4,-1.199,13.028,399.389770507812,19.59553350830078,-2.404466491699222
2022/07/05 20:36:46,2,2022/07/05 20:36:46,74205,386.5,47.965277,7.864615,-3.2,18.8,6.1,59.9,-1.09,13.138,394.317749023438,19.562565368652347,-2.437434631347654
2022/07/05 20:36:52,2,2022/07/05 20:36:52,74212,388.4,47.965287,7.8644,-3.2,18.8,7.1,60.9,-0.87,13.357,389.505920410156,19.531288482666014,-2.468711517333987
2022/07/05 20:36:59,2,2022/07/05 20:36:59,74219,391.7,47.965243,7.864085,-3.2,18.8,6.9,60.7,-0.914,13.313,385.508758544922,19.505306930541995,-2.4946930694580063
2022/07/05 20:37:05,2,2022/07/05 20:37:05,74225,393.9,47.965192,7.86391,-3.15,18.8,8.9,62.8,-0.437,13.774,385.508758544922,19.505306930541995,-2.444693069458006
2022/07/05 20:37:33,2,2022/07/05 20:37:33,74253,399.6,47.96502,7.862747,-3.15,18.8,9.1,63.0,-0.393,13.818,375.486633300781,19.44016311645508,-2.509836883544922
2022/07/05 20:37:39,2,2022/07/05 20:37:39,74258,399.5,47.964992,7.862433,-3.25,18.7,10.3,64.2,-0.219,13.992,373.169097900391,19.32509913635254,-2.624900863647458
2022/07/05 20:37:46,2,2022/07/05 20:37:46,74265,394.4,47.964912,7.862142,-3.25,18.7,11.3,65.2,-0.001,14.21,368.516571044922,19.29485771179199,-2.6551422882080082
2022/07/05 20:37:52,2,2022/07/05 20:37:52,74272,392.0,47.96486,7.861917,-3.45,18.5,12.3,66.2,0.034,14.245,368.516571044922,19.09485771179199,-2.8551422882080084
2022/07/05 20:38:01,2,2022/07/05 20:38:01,74280,386.1,47.96485,7.861917,-3.42,18.5,12.4,66.6,0.075,14.331,368.516571044922,19.09485771179199,-2.825142288208008
2022/07/05 20:38:29,2,2022/07/05 20:38:29,74309,367.8,47.96516,7.86109,-3.62,18.3,10.0,64.2,-0.617,13.64,365.993103027344,18.878455169677736,-3.041544830322265
2022/07/05 20:38:48,2,2022/07/05 20:38:48,74328,347.4,47.965252,7.860008,-3.52,18.4,8.6,62.8,-0.829,13.428,352.673370361328,18.89187690734863,-3.028123092651367
2022/07/05 20:39:02,2,2022/07/05 20:39:02,74342,336.4,47.965697,7.859328,-3.17,18.7,7.7,62.0,-0.728,13.512,350.730316162109,19.179247055053708,-2.6907529449462917
2022/07/05 20:39:18,2,2022/07/05 20:39:18,74358,330.6,47.966132,7.858707,-3.17,18.7,7.5,61.8,-0.772,13.469,352.937774658203,19.19359553527832,-2.6764044647216796
2022/07/05 20:39:25,2,2022/07/05 20:39:25,74365,328.2,47.966293,7.858377,-2.97,18.9,7.1,61.4,-0.688,13.553,351.708129882812,19.385602844238278,-2.484397155761721
2022/07/05 20:39:53,2,2022/07/05 20:39:53,74392,321.4,47.966982,7.857085,-2.97,18.9,7.1,61.4,-0.688,13.553,340.167144775391,19.31058644104004,-2.559413558959958
2022/07/05 20:39:59,2,2022/07/05 20:39:59,74398,322.2,47.967177,7.856782,-2.67,19.2,5.4,59.7,-0.809,13.431,342.334045410156,19.624671295166014,-2.2453287048339856
2022/07/05 20:40:08,2,2022/07/05 20:40:08,74407,321.8,47.967442,7.856443,-2.54,19.3,5.4,59.8,-0.689,13.539,341.490020751953,19.719185134887695,-2.1208148651123055
2022/07/05 20:40:14,2,2022/07/05 20:40:14,74413,325.9,47.967605,7.85619,-2.54,19.3,5.2,59.6,-0.735,13.494,340.634246826172,19.71362260437012,-2.1263773956298815
2022/07/05 20:40:21,2,2022/07/05 20:40:21,74420,326.3,47.967698,7.855845,-2.44,19.4,4.3,58.7,-0.854,13.374,337.501953125,19.7932626953125,-2.046737304687499
2022/07/05 20:40:49,2,2022/07/05 20:40:49,74449,319.9,47.967777,7.854293,-2.44,19.4,4.0,58.4,-0.922,13.306,327.2529296875,19.726644042968747,-2.1133559570312515
2022/07/05 20:40:55,2,2022/07/05 20:40:55,74455,317.6,47.96773,7.853955,-2.04,19.8,3.0,57.4,-0.815,13.413,324.443237304688,20.108381042480474,-1.7316189575195269
2022/07/05 20:41:01,2,2022/07/05 20:41:01,74461,316.2,47.967677,7.853625,-1.92,19.9,2.8,57.3,-0.78,13.475,322.814910888672,20.197796920776366,-1.6222030792236328
2022/07/05 20:41:08,2,2022/07/05 20:41:08,74468,315.0,47.967672,7.853407,-1.92,19.9,3.1,57.6,-0.709,13.545,322.814910888672,20.197796920776366,-1.6222030792236328
2022/07/05 20:41:17,2,2022/07/05 20:41:17,74477,313.6,47.96774,7.85328,-2.02,19.8,3.4,57.9,-0.724,13.53,321.556457519531,20.089616973876954,-1.730383026123047
2022/07/05 20:41:45,2,2022/07/05 20:41:45,74505,314.3,47.96806,7.853632,-2.12,19.7,2.9,57.4,-0.926,13.329,322.251281738281,19.994133331298826,-1.825866668701173
2022/07/05 20:41:54,2,2022/07/05 20:41:54,74514,313.4,47.968402,7.853755,-2.12,19.7,2.8,57.3,-0.949,13.306,324.532104492188,20.00895867919922,-1.8110413208007783
2022/07/05 20:42:00,2,2022/07/05 20:42:00,74520,312.5,47.968652,7.853777,-2.12,19.7,2.9,57.4,-0.926,13.329,325.328308105469,20.014134002685548,-1.8058659973144513
2022/07/05 20:42:06,2,2022/07/05 20:42:06,74525,312.1,47.968915,7.853818,-2.17,19.6,2.8,57.4,-0.993,13.245,332.832977294922,19.962914352416995,-1.8070856475830066
2022/07/05 20:42:13,2,2022/07/05 20:42:13,74532,310.9,47.96913,7.853607,-2.37,19.4,3.5,58.1,-1.001,13.238,332.237670898438,19.759044860839847,-2.010955139160152
2022/07/05 20:42:41,2,2022/07/05 20:42:41,74561,314.0,47.96975,7.853025,-2.37,19.4,3.3,57.9,-1.046,13.192,336.099151611328,19.784144485473632,-1.9858555145263663
2022/07/05 20:42:47,2,2022/07/05 20:42:47,74567,314.0,47.969758,7.85301,-2.37,19.4,5.3,59.9,-0.59,13.648,336.099151611328,19.784144485473632,-1.9858555145263663
2022/07/05 20:42:56,2,2022/07/05 20:42:56,74576,314.5,47.969988,7.852868,-2.47,19.3,5.9,60.5,-0.541,13.698,332.527160644531,19.66092654418945,-2.10907345581055
2022/07/05 20:43:05,2,2022/07/05 20:43:05,74584,316.3,47.970237,7.852625,-2.42,19.3,5.3,60.1,-0.631,13.607,333.737457275391,19.66879347229004,-2.05120652770996
2022/07/05 20:43:14,2,2022/07/05 20:43:14,74594,318.1,47.970497,7.852398,-2.42,19.3,6.0,60.8,-0.472,13.765,337.484802246094,19.693151214599613,-2.0268487854003876
2022/07/05 20:43:41,2,2022/07/05 20:43:41,74620,320.0,47.971217,7.851553,-2.52,19.2,6.0,60.8,-0.559,13.678,333.094390869141,19.564613540649415,-2.1553864593505847
2022/07/05 20:43:51,2,2022/07/05 20:43:51,74631,317.7,47.97144,7.851152,-2.52,19.2,6.4,61.2,-0.469,13.768,334.662139892578,19.574803909301757,-2.1451960906982426
2022/07/05 20:43:57,2,2022/07/05 20:43:57,74636,315.6,47.971605,7.850922,-2.52,19.2,6.5,61.3,-0.447,13.791,335.160705566406,19.578044586181637,-2.1419554138183625
2022/07/05 20:44:04,2,2022/07/05 20:44:04,74643,313.7,47.971805,7.850625,-2.47,19.2,6.6,61.5,-0.392,13.836,339.433349609375,19.605816772460937,-2.0641832275390626
2022/07/05 20:44:10,2,2022/07/05 20:44:10,74650,312.9,47.971963,7.850353,-2.57,19.1,7.4,62.3,-0.301,13.927,333.6591796875,19.468284667968753,-2.2017153320312484
2022/07/05 20:44:38,2,2022/07/05 20:44:38,74678,307.1,47.972713,7.849275,-2.57,19.1,7.6,62.5,-0.256,13.972,332.060607910156,19.457893951416015,-2.2121060485839865
2022/07/05 20:44:44,2,2022/07/05 20:44:44,74684,304.4,47.972903,7.849192,-2.97,18.7,7.9,62.8,-0.541,13.687,325.059814453125,19.012388793945313,-2.657611206054687
2022/07/05 20:44:50,2,2022/07/05 20:44:50,74689,300.1,47.973117,7.849163,-2.97,18.7,7.7,62.6,-0.585,13.643,326.013122558594,19.01858529663086,-2.6514147033691393
2022/07/05 20:44:57,2,2022/07/05 20:44:57,74696,293.5,47.973353,7.849133,-2.97,18.7,7.9,62.8,-0.541,13.687,326.53662109375,19.021988037109374,-2.648011962890626
2022/07/05 20:45:06,2,2022/07/05 20:45:06,74706,288.3,47.973665,7.849065,-3.02,18.6,8.5,63.6,-0.454,13.773,326.782409667969,18.9235856628418,-2.696414337158203
2022/07/05 20:45:34,2,2022/07/05 20:45:34,74733,275.0,47.974515,7.848687,-3.02,18.6,8.5,63.6,-0.454,13.773,320.693176269531,18.88400564575195,-2.73599435424805
2022/07/05 20:45:40,2,2022/07/05 20:45:40,74739,272.8,47.974745,7.848695,-3.02,18.6,8.1,63.2,-0.54,13.686,322.254119873047,18.894151779174805,-2.725848220825196
2022/07/05 20:45:46,2,2022/07/05 20:45:46,74746,270.8,47.974902,7.848725,-3.02,18.6,6.8,61.9,-0.822,13.405,322.254119873047,18.894151779174805,-2.725848220825196
2022/07/05 20:45:53,2,2022/07/05 20:45:53,74753,268.6,47.975032,7.84876,-3.02,18.6,7.1,62.2,-0.757,13.47,323.526489257812,18.90242218017578,-2.7175778198242218
2022/07/05 20:46:02,2,2022/07/05 20:46:02,74761,266.5,47.97506,7.848768,-2.97,18.6,6.9,62.1,-0.766,13.448,323.526489257812,18.90242218017578,-2.667577819824222
2022/07/05 20:46:30,2,2022/07/05 20:46:30,74790,268.0,47.975045,7.848373,-2.97,18.6,7.9,63.1,-0.549,13.665,315.019012451172,18.84712358093262,-2.7228764190673806
2022/07/05 20:46:39,2,2022/07/05 20:46:39,74798,268.3,47.97503,7.848365,-2.97,18.6,8.6,63.8,-0.398,13.816,315.019012451172,18.84712358093262,-2.7228764190673806
2022/07/05 20:46:48,2,2022/07/05 20:46:48,74807,272.1,47.974878,7.848303,-2.97,18.6,7.8,63.0,-0.571,13.643,313.894622802734,18.839815048217773,-2.730184951782229
2022/07/05 20:46:57,2,2022/07/05 20:46:57,74817,276.5,47.974842,7.848208,-3.07,18.5,8.2,63.4,-0.571,13.643,313.894622802734,18.73981504821777,-2.8301849517822286
2022/07/05 20:47:03,2,2022/07/05 20:47:03,74822,277.8,47.974855,7.84817,-2.93,18.6,8.5,63.8,-0.39,13.816,307.157409667969,18.7960231628418,-2.733976837158203
2022/07/05 20:47:31,2,2022/07/05 20:47:31,74850,283.1,47.974793,7.848125,-3.03,18.5,7.7,63.0,-0.65,13.557,307.157409667969,18.696023162841797,-2.8339768371582026
2022/07/05 20:47:40,2,2022/07/05 20:47:40,74859,283.2,47.974792,7.848113,-3.03,18.5,7.7,63.0,-0.65,13.557,307.157409667969,18.696023162841797,-2.8339768371582026
2022/07/05 20:47:49,2,2022/07/05 20:47:49,74869,283.3,47.97483,7.848112,-2.93,18.6,7.9,63.2,-0.52,13.686,307.157409667969,18.7960231628418,-2.733976837158203
2022/07/05 20:47:58,2,2022/07/05 20:47:58,74878,284.4,47.974978,7.848207,-3.03,18.5,8.5,63.8,-0.478,13.729,315.019012451172,18.74712358093262,-2.7828764190673803
2022/07/05 20:48:12,2,2022/07/05 20:48:12,74892,287.0,47.975022,7.848095,-3.01,18.5,8.4,63.8,-0.477,13.729,308.195617675781,18.702771514892575,-2.8072284851074247
2022/07/05 20:48:45,2,2022/07/05 20:48:45,74925,289.5,47.97485,7.847627,-3.11,18.4,8.9,64.3,-0.457,13.748,301.865020751953,18.561622634887694,-2.948377365112304
2022/07/05 20:48:54,2,2022/07/05 20:48:54,74933,288.3,47.975108,7.847642,-3.01,18.5,8.8,64.2,-0.391,13.815,302.908477783203,18.66840510559082,-2.8415948944091785
2022/07/05 20:49:00,2,2022/07/05 20:49:00,74939,288.7,47.975215,7.847642,-3.11,18.4,8.7,64.1,-0.5,13.706,304.026153564453,18.575669998168944,-2.934330001831054
2022/07/05 20:49:06,2,2022/07/05 20:49:06,74946,288.4,47.975225,7.847642,-3.38,18.1,8.2,63.6,-0.845,13.341,304.026153564453,18.275669998168947,-3.204330001831054
2022/07/05 20:49:13,2,2022/07/05 20:49:13,74953,288.9,47.97525,7.847623,-3.08,18.4,8.2,63.6,-0.587,13.599,304.026153564453,18.575669998168944,-2.9043300018310543
2022/07/05 20:49:41,2,2022/07/05 20:49:41,74981,290.6,47.975478,7.847528,-2.98,18.5,7.9,63.3,-0.564,13.621,305.133850097656,18.682870025634763,-2.797129974365237
2022/07/05 20:49:55,2,2022/07/05 20:49:55,74995,289.0,47.976023,7.847565,-3.08,18.4,9.6,65.0,-0.287,13.898,306.496063232422,18.59172441101074,-2.8882755889892575
2022/07/05 20:50:04,2,2022/07/05 20:50:04,75004,285.6,47.976475,7.84766,-3.24,18.2,9.6,65.0,-0.438,13.722,302.438751220703,18.36535188293457,-3.074648117065431
2022/07/05 20:50:13,2,2022/07/05 20:50:13,75013,282.3,47.976952,7.847722,-3.34,18.1,10.5,65.9,-0.337,13.823,296.430145263672,18.22629594421387,-3.213704055786131
2022/07/05 20:50:22,2,2022/07/05 20:50:22,75021,278.5,47.977423,7.847768,-3.44,18.0,10.6,66.0,-0.404,13.756,291.401947021484,18.093612655639646,-3.346387344360354
2022/07/05 20:50:47,2,2022/07/05 20:50:47,75047,276.7,47.978697,7.847763,-3.74,17.7,13.8,69.2,-0.011,14.149,290.813446044922,17.789787399291992,-3.6502126007080076
2022/07/05 20:50:58,2,2022/07/05 20:50:58,75058,273.7,47.979257,7.847753,-3.64,17.8,12.9,68.3,-0.106,14.054,291.149932861328,17.891974563598634,-3.548025436401367
2022/07/05 20:51:10,2,2022/07/05 20:51:10,75070,273.8,47.979678,7.847452,-3.42,18.0,12.2,67.7,-0.041,14.11,290.884826660156,18.090251373291014,-3.3297486267089855
2022/07/05 20:51:19,2,2022/07/05 20:51:19,75079,272.5,47.979995,7.846995,-3.22,18.2,11.9,67.4,0.077,14.229,288.228759765625,18.272986938476564,-3.147013061523436
2022/07/05 20:51:28,2,2022/07/05 20:51:28,75088,270.9,47.980295,7.846562,-2.92,18.5,11.3,66.8,0.223,14.374,287.717681884766,18.56966493225098,-2.85033506774902
2022/07/05 20:52:01,2,2022/07/05 20:52:01,75121,262.0,47.981338,7.845627,-2.77,18.6,11.0,66.6,0.276,14.423,284.651062011719,18.649731903076173,-2.7202680969238284
2022/07/05 20:52:07,2,2022/07/05 20:52:07,75126,263.0,47.981362,7.845883,-2.27,19.1,8.7,64.3,0.228,14.374,285.083618164062,19.152543518066405,-2.217456481933596
2022/07/05 20:52:14,2,2022/07/05 20:52:14,75133,262.8,47.981387,7.846203,-2.17,19.2,8.3,63.9,0.229,14.376,285.191772460938,19.253246520996097,-2.1167534790039024
2022/07/05 20:52:20,2,2022/07/05 20:52:20,75140,261.3,47.981407,7.846502,-2.07,19.3,7.5,63.1,0.139,14.286,285.138488769531,19.352900177001953,-2.017099822998048
2022/07/05 20:52:29,2,2022/07/05 20:52:29,75148,261.5,47.981408,7.847012,-2.07,19.3,7.2,62.8,0.072,14.218,285.478271484375,19.35510876464844,-2.0148912353515622
2022/07/05 20:52:56,2,2022/07/05 20:52:56,75176,265.4,47.981407,7.847863,-2.07,19.3,6.8,62.4,-0.019,14.128,289.908721923828,19.383906692504883,-1.9860933074951173
2022/07/05 20:53:03,2,2022/07/05 20:53:03,75183,268.2,47.981532,7.847927,-1.94,19.4,4.7,60.4,-0.373,13.762,288.509185791016,19.474809707641604,-1.865190292358394
2022/07/05 20:53:09,2,2022/07/05 20:53:09,75189,270.4,47.981812,7.847917,-1.94,19.4,4.4,60.1,-0.441,13.693,287.147155761719,19.46595651245117,-1.874043487548827
2022/07/05 20:53:16,2,2022/07/05 20:53:16,75196,271.7,47.98212,7.847943,-1.94,19.4,4.1,59.8,-0.51,13.625,284.792053222656,19.45064834594726,-1.8893516540527373
2022/07/05 20:53:25,2,2022/07/05 20:53:25,75205,272.2,47.982447,7.847877,-1.84,19.5,4.1,59.8,-0.423,13.712,283.856811523438,19.544569274902347,-1.795430725097653
2022/07/05 20:53:53,2,2022/07/05 20:53:53,75233,274.2,47.983455,7.847685,-1.84,19.5,4.0,59.7,-0.446,13.689,280.662109375,19.5238037109375,-1.8161962890625
2022/07/05 20:53:59,2,2022/07/05 20:53:59,75239,274.8,47.98364,7.847638,-1.64,19.7,3.8,59.5,-0.318,13.816,280.170654296875,19.720609252929687,-1.6193907470703117
2022/07/05 20:54:05,2,2022/07/05 20:54:05,75244,275.5,47.983822,7.847632,-1.52,19.8,3.5,59.3,-0.3,13.857,279.528503417969,19.8164352722168,-1.5035647277832003
2022/07/05 20:54:12,2,2022/07/05 20:54:12,75251,274.5,47.98403,7.847645,-1.32,20.0,2.9,58.7,-0.266,13.891,279.287109375,20.0148662109375,-1.3051337890624983
2022/07/05 20:54:21,2,2022/07/05 20:54:21,75260,269.7,47.984327,7.847598,-1.22,20.1,2.3,58.1,-0.321,13.836,279.396453857422,20.115576950073244,-1.2044230499267574
2022/07/05 20:54:49,2,2022/07/05 20:54:49,75288,274.7,47.985402,7.847592,-1.22,20.1,2.2,58.0,-0.345,13.812,279.747924804688,20.117861511230473,-1.2021384887695288
2022/07/05 20:54:55,2,2022/07/05 20:54:55,75295,275.0,47.985618,7.847575,-0.72,20.6,0.4,56.2,-0.346,13.811,279.450988769531,20.615931427001954,-0.7040685729980478
2022/07/05 20:55:04,2,2022/07/05 20:55:04,75303,276.5,47.985998,7.847583,-0.59,20.7,0.2,56.2,-0.261,13.898,279.134033203125,20.713871215820312,-0.5761287841796873
2022/07/05 20:55:13,2,2022/07/05 20:55:13,75312,277.6,47.986172,7.84721,-0.59,20.7,-0.1,55.9,-0.336,13.824,279.152252197266,20.71398963928223,-0.5760103607177706
2022/07/05 20:55:22,2,2022/07/05 20:55:22,75322,277.3,47.986208,7.84666,-0.49,20.8,-0.4,55.6,-0.323,13.836,279.262512207031,20.814706329345704,-0.47529367065429695
2022/07/05 20:55:50,2,2022/07/05 20:55:50,75349,282.3,47.986322,7.845018,-0.49,20.8,-0.4,55.6,-0.323,13.836,280.182678222656,20.820687408447267,-0.4693125915527341
2022/07/05 20:55:56,2,2022/07/05 20:55:56,75355,283.5,47.986343,7.844657,-0.39,20.9,-1.0,55.0,-0.386,13.773,279.979827880859,20.919368881225584,-0.370631118774415
2022/07/05 20:56:05,2,2022/07/05 20:56:05,75364,287.3,47.986453,7.84419,-0.34,20.9,-1.1,54.9,-0.383,13.748,279.371307373047,20.915413497924803,-0.32458650207519585
2022/07/05 20:56:14,2,2022/07/05 20:56:14,75374,284.7,47.986753,7.844222,-0.34,20.9,-1.1,54.9,-0.383,13.748,279.424011230469,20.915756072998047,-0.32424392700195187
2022/07/05 20:56:23,2,2022/07/05 20:56:23,75383,283.2,47.9871,7.844288,-0.24,21.0,-1.2,54.8,-0.321,13.809,279.263427734375,21.014712280273436,-0.22528771972656414
2022/07/05 20:56:51,2,2022/07/05 20:56:51,75411,273.7,47.988027,7.844467,-0.24,21.0,-1.2,54.8,-0.321,13.809,278.264678955078,21.008220413208008,-0.23177958679199206
2022/07/05 20:56:57,2,2022/07/05 20:56:57,75417,274.4,47.988243,7.844475,-0.24,21.0,-1.4,54.6,-0.372,13.759,277.971649169922,21.006315719604494,-0.23368428039550593
2022/07/05 20:57:03,2,2022/07/05 20:57:03,75422,276.3,47.988473,7.844488,-0.1,21.1,-1.6,54.6,-0.287,13.845,277.711303710938,21.104623474121098,-0.09537652587890336
2022/07/05 20:57:10,2,2022/07/05 20:57:10,75429,276.9,47.988735,7.84451,0.0,21.2,-1.8,54.4,-0.251,13.881,277.501312255859,21.20325852966308,0.0032585296630820437
2022/07/05 20:57:19,2,2022/07/05 20:57:19,75438,274.4,47.989048,7.84459,-0.1,21.1,-1.9,54.3,-0.363,13.769,277.044677734375,21.100290405273437,-0.09970959472656418
2022/07/05 20:57:46,2,2022/07/05 20:57:46,75466,271.6,47.990058,7.8447,-0.1,21.1,-1.9,54.3,-0.363,13.769,273.56982421875,21.077703857421877,-0.1222961425781243
2022/07/05 20:57:53,2,2022/07/05 20:57:53,75473,271.2,47.990152,7.844648,-0.2,21.0,-1.6,54.6,-0.373,13.759,273.56982421875,20.977703857421876,-0.2222961425781243
2022/07/05 20:58:02,2,2022/07/05 20:58:02,75481,271.1,47.990153,7.844643,-0.15,21.0,-1.6,54.7,-0.341,13.784,273.56982421875,20.977703857421876,-0.17229614257812428
2022/07/05 20:58:16,2,2022/07/05 20:58:16,75496,271.3,47.990152,7.844652,-0.05,21.1,-1.4,54.9,-0.203,13.922,273.56982421875,21.077703857421877,-0.07229614257812429
2022/07/05 20:58:25,2,2022/07/05 20:58:25,75504,271.6,47.990155,7.844667,-0.05,21.1,-1.5,54.8,-0.229,13.896,273.56982421875,21.077703857421877,-0.07229614257812429
2022/07/05 20:58:53,2,2022/07/05 20:58:53,75533,269.1,47.990585,7.845232,-0.05,21.1,-1.5,54.8,-0.229,13.896,273.748748779297,21.078866867065432,-0.07113313293456898
2022/07/05 20:58:59,2,2022/07/05 20:58:59,75539,266.0,47.990707,7.845362,-0.25,20.9,-1.4,54.9,-0.377,13.748,274.063262939453,20.880911209106443,-0.2690887908935551
2022/07/05 20:59:05,2,2022/07/05 20:59:05,75545,265.0,47.990898,7.845385,-0.21,20.9,-1.5,55.0,-0.364,13.773,274.874938964844,20.886187103271485,-0.22381289672851337
2022/07/05 20:59:12,2,2022/07/05 20:59:12,75552,263.5,47.99117,7.845445,-0.31,20.8,-1.4,55.1,-0.426,13.712,275.730560302734,20.79174864196777,-0.3182513580322292
2022/07/05 20:59:26,2,2022/07/05 20:59:26,75566,262.3,47.99168,7.845448,-0.31,20.8,-1.3,55.2,-0.401,13.737,276.987701416016,20.799920059204105,-0.3100799407958958
2022/07/05 20:59:54,2,2022/07/05 20:59:54,75593,268.0,47.992703,7.845405,-0.21,20.9,-1.0,55.5,-0.239,13.899,280.426696777344,20.922273529052735,-0.18772647094726394
2022/07/05 19:30:57,5,2022/07/05 19:30:57,70257,206.6,47.993517,7.845128,0.54,25.3,0.7,41.8,0.907,13.733,282.688201904297,25.336973312377932,0.5769733123779313
