System_ID,Time_UTC,Seconds_in_day,Altitude,Latitude,Longitude,Temperature_diff_K,Absolute_temperature_degC,Relhumidity_diff_percent,Relhumidity_percent,Vapourpressure_diff_hPa,Vapourpressure_hPa,GPS_Altitude
17,05/07/2022 19:47,71223,253.7,48.017767,7.83829,-0.36,24,0.6,44.1,0.14,13.379,245.5168152
17,05/07/2022 19:47,71238,255,48.018068,7.83873,-0.36,24,0.3,43.8,0.042,13.281,244.0328369
17,05/07/2022 19:47,71244,256.5,48.018287,7.838673,-0.36,24,-0.1,43.4,-0.08,13.159,244.3149414
17,05/07/2022 19:47,71250,256.7,48.018388,7.838832,-0.26,24.1,-0.2,43.2,-0.038,13.201,244.3149414
17,05/07/2022 19:47,71257,256.9,48.018425,7.839202,-0.15,24.2,-0.5,42.9,-0.045,13.194,243.9468689
17,05/07/2022 19:48,71284,256,48.018663,7.840937,-0.14,24.2,-0.8,42.8,-0.133,13.169,246.2698212
17,05/07/2022 19:48,71290,254.7,48.018773,7.841282,0.07,24.41,-0.9,42.8,0.026,13.327,246.115799
17,05/07/2022 19:48,71297,254.1,48.018892,7.841733,0.07,24.41,-1.1,42.6,-0.049,13.252,245.9943848
17,05/07/2022 19:48,71304,254.1,48.019032,7.842118,0.17,24.51,-1.2,42.5,-0.008,13.294,245.4583282
17,05/07/2022 19:48,71311,256.5,48.019198,7.842522,0.38,24.72,-1,42.7,0.227,13.529,244.486557
17,05/07/2022 19:49,71342,257.8,48.019878,7.844522,0.4,24.72,-1.1,42.7,0.216,13.529,245.5604401
17,05/07/2022 19:49,71349,258.2,48.020035,7.844962,0.61,24.92,-1.2,42.6,0.377,13.69,245.8970795
17,05/07/2022 19:49,71358,259.4,48.020233,7.845502,0.61,24.92,-1.2,42.6,0.377,13.69,245.9917908
17,05/07/2022 19:49,71368,258.1,48.020417,7.846048,0.71,25.02,-1.1,42.7,0.497,13.811,245.3406219
17,05/07/2022 19:49,71379,257.4,48.020667,7.846793,0.81,25.12,-1,42.8,0.592,13.905,244.588623
17,05/07/2022 19:50,71407,257.7,48.021213,7.848397,0.85,25.12,-1,42.8,0.634,13.905,245.3042145
17,05/07/2022 19:50,71414,257.6,48.021348,7.848792,0.85,25.12,-1,42.8,0.634,13.905,245.6192474
17,05/07/2022 19:50,71420,258.3,48.021465,7.849112,0.85,25.12,-0.8,42.9,0.686,13.958,244.8594208
17,05/07/2022 19:50,71429,257.6,48.021627,7.84957,0.85,25.12,-0.8,42.9,0.686,13.958,243.1377258
17,05/07/2022 19:50,71435,257.6,48.02173,7.849873,0.85,25.12,-0.7,43.1,0.738,14.01,242.6270142
17,05/07/2022 19:51,71462,256.5,48.022227,7.850837,0.87,25.12,-0.6,43.1,0.785,14.01,242.7512207
17,05/07/2022 19:51,71469,255,48.02237,7.85048,0.77,25.02,-0.1,43.5,0.845,14.07,242.7420197
17,05/07/2022 19:51,71479,255.7,48.022627,7.850197,0.77,25.02,0.1,43.8,0.923,14.148,242.1508942
17,05/07/2022 19:51,71488,258.8,48.022625,7.850183,0.77,25.02,-0.1,43.5,0.845,14.07,242.1508942
17,05/07/2022 19:51,71497,259.1,48.022627,7.850167,0.66,24.92,-0.2,43.4,0.724,13.949,242.1508942
17,05/07/2022 19:52,71524,259.2,48.02269,7.849758,0.8,25.02,-0.3,43.5,0.812,14.044,242.3931274
17,05/07/2022 19:52,71531,258.7,48.022578,7.849443,0.69,24.92,-0.1,43.7,0.794,14.026,242.9151001
17,05/07/2022 19:52,71540,257.7,48.022593,7.849478,0.69,24.92,-0.1,43.7,0.794,14.026,242.9151001
17,05/07/2022 19:52,71549,256.7,48.022752,7.849837,0.69,24.92,0,43.8,0.82,14.052,242.2366486
17,05/07/2022 19:52,71557,257,48.023052,7.84957,0.69,24.92,-0.1,43.7,0.794,14.026,242.0168304
17,05/07/2022 19:53,71585,254.1,48.023855,7.848942,0.62,24.82,-0.4,43.6,0.621,13.905,241.3383026
17,05/07/2022 19:53,71594,252.7,48.024135,7.848748,0.62,24.82,-0.4,43.6,0.621,13.905,241.159729
17,05/07/2022 19:53,71601,251.3,48.02433,7.848668,0.62,24.82,-0.6,43.4,0.569,13.853,240.9813995
17,05/07/2022 19:53,71608,250.7,48.024578,7.848467,0.62,24.82,-0.9,43.1,0.467,13.751,240.8958435
17,05/07/2022 19:53,71614,250.4,48.024783,7.848245,0.62,24.82,-0.7,43.3,0.518,13.802,241.0834656
17,05/07/2022 19:53,71639,248.6,48.025218,7.847998,0.62,24.82,-0.1,43.9,0.723,14.007,241.6139526
17,05/07/2022 19:54,71651,249.3,48.025022,7.848255,0.63,24.82,0.1,44.1,0.792,14.084,241.1880188
17,05/07/2022 19:54,71660,249.6,48.024908,7.848465,0.63,24.82,-0.2,43.9,0.715,14.007,240.9204407
17,05/07/2022 19:54,71668,250.1,48.025098,7.848775,0.53,24.72,-0.5,43.6,0.518,13.81,240.437088
17,05/07/2022 19:54,71677,250,48.025305,7.849155,0.53,24.72,-0.8,43.3,0.441,13.733,239.678009
17,05/07/2022 19:55,71705,248.6,48.026,7.85027,0.57,24.72,-1,43.2,0.398,13.708,239.3822021
17,05/07/2022 19:55,71712,248.4,48.02618,7.850612,0.47,24.61,-0.6,43.6,0.431,13.741,239.2679443
17,05/07/2022 19:55,71720,247.2,48.026372,7.851017,0.47,24.61,-0.3,43.9,0.532,13.842,238.8724518
17,05/07/2022 19:55,71729,245.6,48.026522,7.851343,0.47,24.61,-0.2,44,0.558,13.867,238.5646057
17,05/07/2022 19:55,71739,246,48.026295,7.85163,0.47,24.61,-0.2,44.1,0.583,13.893,239.8273315
17,05/07/2022 19:56,71765,249.4,48.025532,7.852713,0.5,24.61,-0.4,44,0.537,13.867,241.7288208
17,05/07/2022 19:56,71771,251.2,48.02539,7.853032,0.29,24.41,-0.3,44.1,0.398,13.728,241.4814301
17,05/07/2022 19:56,71778,253,48.025278,7.853403,0.29,24.41,0,44.4,0.473,13.803,241.5003815
17,05/07/2022 19:56,71784,252.6,48.025187,7.85374,0.29,24.41,0.2,44.6,0.548,13.878,241.4243469
17,05/07/2022 19:56,71790,253.7,48.025067,7.854067,0.19,24.31,0.4,44.8,0.528,13.858,242.0297241
17,05/07/2022 19:56,71817,249.3,48.024548,7.855388,0.19,24.31,0.6,45,0.578,13.908,242.6495667
17,05/07/2022 19:57,71824,248.5,48.024715,7.855628,0.11,24.2,0.6,45.1,0.515,13.862,243.3480225
17,05/07/2022 19:57,71831,249.1,48.024942,7.855893,0.11,24.2,0.8,45.3,0.589,13.936,243.7476959
17,05/07/2022 19:57,71837,249.9,48.02518,7.85607,0.11,24.2,1,45.5,0.639,13.985,243.526886
17,05/07/2022 19:57,71844,250.3,48.025467,7.85626,0.11,24.2,1.6,46.1,0.812,14.158,243.4717712
17,05/07/2022 19:57,71868,247.6,48.026265,7.854945,0.01,24.1,1.9,46.4,0.838,14.184,239.7766571
17,05/07/2022 19:57,71875,248.1,48.026512,7.854767,-0.09,24,1.2,45.7,0.521,13.867,239.7464447
17,05/07/2022 19:58,71882,249,48.026797,7.855078,-0.04,24,0.8,45.7,0.439,13.867,239.4255981
17,05/07/2022 19:58,71891,248.2,48.02713,7.855513,-0.04,24,0.8,45.7,0.439,13.867,239.2883148
17,05/07/2022 19:58,71898,248.3,48.027277,7.855942,-0.04,24,0.8,45.7,0.439,13.867,239.0586853
17,05/07/2022 19:58,71922,247.6,48.027158,7.857227,0.07,24.1,0.8,45.7,0.534,13.963,238.8320618
17,05/07/2022 19:58,71928,247.8,48.027327,7.857413,0.07,24.1,1.3,46.2,0.682,14.111,238.9027557
17,05/07/2022 19:58,71935,247.9,48.027578,7.857585,-0.04,24,1.5,46.4,0.658,14.087,238.9177246
17,05/07/2022 19:59,71942,247.7,48.027897,7.85779,0.03,24,1.1,46.6,0.593,14.136,238.8909302
17,05/07/2022 19:59,71949,248,48.028222,7.857992,-0.07,23.9,0.9,46.4,0.448,13.991,238.7927551
17,05/07/2022 19:59,71973,247.5,48.028685,7.8582,-0.07,23.9,1.5,47,0.618,14.16,239.1623383
17,05/07/2022 19:59,71980,246.4,48.028637,7.857942,-0.38,23.59,3.4,48.9,0.924,14.467,238.855484
17,05/07/2022 19:59,71996,244.8,48.028923,7.856873,-0.27,23.69,3.7,49.2,1.12,14.662,238.4627533
17,05/07/2022 20:00,72006,243.3,48.02919,7.85652,-0.33,23.59,3.9,49.8,1.108,14.753,238.8787689
17,05/07/2022 20:00,72020,243.3,48.029605,7.856107,-0.33,23.59,4,50,1.156,14.8,239.1859741
17,05/07/2022 20:00,72047,242.5,48.030233,7.85737,-0.33,23.59,4,49.9,1.132,14.776,237.4562836
17,05/07/2022 20:00,72054,240.7,48.030312,7.857557,-0.33,23.59,4.5,50.5,1.299,14.943,237.4562836
17,05/07/2022 20:01,72060,241.7,48.03031,7.857557,-0.33,23.59,4.6,50.6,1.323,14.967,237.4562836
17,05/07/2022 20:01,72067,241.7,48.03031,7.857557,-0.24,23.59,4.5,50.7,1.366,14.991,237.4562836
17,05/07/2022 20:01,72074,241.7,48.03031,7.857557,-0.34,23.49,4.6,50.7,1.287,14.912,237.4562836
17,05/07/2022 20:01,72098,241.7,48.03031,7.857557,-0.24,23.59,4.8,51,1.461,15.086,237.4562836
17,05/07/2022 20:01,72107,241.7,48.03031,7.857557,-0.34,23.49,5,51.1,1.405,15.03,237.4562836
17,05/07/2022 20:02,72121,242.8,48.030518,7.858017,-0.36,23.39,4.5,51.2,1.244,14.951,237.9658966
17,05/07/2022 20:02,72131,241.9,48.03077,7.858528,-0.46,23.28,4.7,51.4,1.212,14.919,239.3741302
17,05/07/2022 20:02,72140,241.6,48.030992,7.859052,-0.56,23.18,5,51.7,1.202,14.91,237.3986816
17,05/07/2022 20:02,72167,236.7,48.032048,7.860283,-0.56,23.18,4.8,51.5,1.156,14.863,236.7352295
17,05/07/2022 20:02,72173,237.1,48.032282,7.860373,-0.87,22.87,5.3,52,1.012,14.719,236.0334167
17,05/07/2022 20:03,72180,236.3,48.032547,7.860377,-0.97,22.77,5.4,52.1,0.956,14.663,235.9526825
17,05/07/2022 20:03,72189,236.2,48.032615,7.859723,-0.92,22.77,5,52,0.871,14.641,236.6969452
17,05/07/2022 20:03,72199,236.5,48.032605,7.859133,-1.02,22.67,5.1,52.2,0.815,14.585,236.753418
17,05/07/2022 20:03,72225,240.3,48.032137,7.85746,-1.02,22.67,4.6,51.7,0.68,14.45,236.5877533
17,05/07/2022 20:03,72235,247.4,48.031925,7.856973,-1.02,22.67,4.6,51.7,0.68,14.45,236.9496613
17,05/07/2022 20:04,72244,255.1,48.031723,7.856508,-0.95,22.67,4.2,51.7,0.601,14.45,236.3912964
17,05/07/2022 20:04,72250,256.1,48.031615,7.856173,-0.95,22.67,4.1,51.6,0.579,14.427,236.1287689
17,05/07/2022 20:04,72260,258.2,48.031447,7.855607,-0.95,22.67,4.1,51.6,0.579,14.427,235.59198
17,05/07/2022 20:04,72287,252.9,48.030913,7.85407,-0.84,22.77,4.2,51.7,0.702,14.55,236.6017151
17,05/07/2022 20:04,72293,250.5,48.030783,7.853718,-0.64,22.98,3.9,51.4,0.789,14.637,236.4632568
17,05/07/2022 20:05,72303,249.7,48.030645,7.853283,-0.48,23.08,3.1,51,0.713,14.623,235.6659241
17,05/07/2022 20:05,72317,250.7,48.030353,7.852618,-0.48,23.08,3,50.9,0.689,14.6,234.4737701
17,05/07/2022 20:05,72326,249.1,48.030118,7.852108,-0.48,23.08,2.9,50.8,0.643,14.554,234.6435547
17,05/07/2022 20:05,72354,244,48.03038,7.85098,-0.48,23.08,2.9,50.8,0.666,14.577,233.9015808
17,05/07/2022 20:06,72359,242.9,48.030655,7.850815,-0.48,23.08,2.9,50.8,0.643,14.554,233.8247681
17,05/07/2022 20:06,72372,241.6,48.031172,7.85052,-0.4,23.08,2.1,50.3,0.484,14.438,233.9434052
17,05/07/2022 20:06,72380,241.6,48.031552,7.850293,-0.51,22.98,1.7,49.9,0.27,14.224,234.2862091
17,05/07/2022 20:06,72389,240.2,48.031943,7.850053,-0.4,23.08,1.7,49.9,0.369,14.322,233.8303833
17,05/07/2022 20:06,72417,239.8,48.033107,7.849312,-0.4,23.08,2.2,50.4,0.507,14.461,232.7939911
17,05/07/2022 20:07,72424,239.7,48.033312,7.849235,-0.55,22.87,3.8,52.4,0.822,14.833,232.5635529
17,05/07/2022 20:07,72430,238.9,48.033373,7.84936,-0.65,22.77,3.8,52.4,0.743,14.754,232.7654572
17,05/07/2022 20:07,72437,239,48.033413,7.849142,-0.76,22.67,4,52.6,0.709,14.72,232.3497772
17,05/07/2022 20:07,72446,239.3,48.033615,7.848863,-0.76,22.67,4.1,52.7,0.731,14.742,231.9828033
17,05/07/2022 20:07,72470,239.7,48.033917,7.84773,-0.86,22.57,4.1,52.7,0.63,14.641,233.3727722
17,05/07/2022 20:07,72477,239.9,48.033763,7.847243,-1.17,22.26,5.2,53.8,0.658,14.67,232.8634338
17,05/07/2022 20:08,72484,239.2,48.033612,7.846825,-1.32,22.06,4.8,53.7,0.418,14.446,233.6539001
17,05/07/2022 20:08,72490,238.5,48.033477,7.84641,-1.42,21.95,5.2,54,0.426,14.454,232.7261505
17,05/07/2022 20:08,72497,237.5,48.033323,7.845965,-1.62,21.75,6.5,55.4,0.588,14.616,231.8621216
17,05/07/2022 20:08,72525,236.7,48.032697,7.844285,-1.73,21.65,5.8,54.7,0.318,14.345,232.6924438
17,05/07/2022 20:08,72534,237.9,48.032485,7.843753,-1.83,21.54,6.1,55,0.302,14.33,233.766449
17,05/07/2022 20:09,72543,236.8,48.032305,7.843173,-1.78,21.54,6.6,55.5,0.46,14.456,235.188446
17,05/07/2022 20:09,72551,236.1,48.03214,7.842615,-1.78,21.54,6.7,55.6,0.502,14.498,235.6154785
17,05/07/2022 20:09,72560,236,48.03197,7.842088,-1.88,21.44,6.6,55.5,0.381,14.376,236.2557373
17,05/07/2022 20:09,72588,235.3,48.031488,7.840235,-1.98,21.34,7.3,56.2,0.468,14.463,235.611557
17,05/07/2022 20:10,72603,235.6,48.031262,7.839193,-2.01,21.24,7,56.3,0.345,14.404,234.0291443
17,05/07/2022 20:10,72611,236,48.031093,7.838532,-2.01,21.24,7.5,56.8,0.468,14.528,232.3965454
17,05/07/2022 20:10,72621,236.6,48.030918,7.837872,-2.11,21.13,8.2,57.5,0.552,14.612,234.218399
17,05/07/2022 20:10,72630,237.5,48.030773,7.837265,-2.11,21.13,8.9,58.2,0.737,14.796,235.983017
17,05/07/2022 20:10,72658,237.9,48.030268,7.835417,-2.21,21.03,9.2,58.5,0.716,14.775,237.9140472
17,05/07/2022 20:11,72663,237,48.030167,7.835063,-2.42,20.72,9.9,59.5,0.685,14.749,238.1528168
17,05/07/2022 20:11,72673,236.6,48.03005,7.834577,-2.52,20.62,9.9,59.6,0.602,14.665,237.029129
17,05/07/2022 20:11,72682,234.1,48.030008,7.83449,-2.52,20.62,8.9,58.5,0.343,14.407,237.1174774
17,05/07/2022 20:11,72691,233.3,48.030002,7.83449,-2.52,20.62,9.4,59,0.462,14.526,237.1174774
17,05/07/2022 20:11,72719,233,48.029825,7.834008,-2.52,20.62,8.8,58.5,0.323,14.387,235.7269897
17,05/07/2022 20:12,72725,233.2,48.029738,7.833623,-2.46,20.62,7.8,57.7,0.119,14.188,235.8139038
17,05/07/2022 20:12,72734,232.9,48.029583,7.833007,-2.36,20.72,7.9,57.8,0.239,14.308,235.4087067
17,05/07/2022 20:12,72740,232.6,48.029488,7.832542,-2.36,20.72,11.3,61.2,1.08,15.149,235.7388458
17,05/07/2022 20:12,72755,234.6,48.029287,7.831407,-2.56,20.52,11.6,61.4,0.949,15.018,233.936203
17,05/07/2022 20:13,72788,239.1,48.028718,7.829358,-2.5,20.52,11.1,61.2,0.884,14.958,234.8323975
17,05/07/2022 20:13,72794,240.1,48.028633,7.829032,-2.81,20.21,9.6,59.7,0.242,14.317,235.0146027
17,05/07/2022 20:13,72808,241.5,48.028443,7.828573,-2.81,20.21,9.6,59.7,0.242,14.317,235.9757385
17,05/07/2022 20:13,72815,239.6,48.028188,7.828698,-2.81,20.21,9.6,59.7,0.242,14.317,236.0548706
17,05/07/2022 20:13,72821,238.5,48.027853,7.82881,-2.81,20.21,9.7,59.8,0.262,14.337,235.9537811
17,05/07/2022 20:14,72851,238.6,48.026497,7.829513,-2.74,20.21,9.1,59.4,0.153,14.24,235.1930847
17,05/07/2022 20:14,72858,238.5,48.026187,7.829678,-2.74,20.21,7.6,57.9,-0.197,13.891,234.0599823
17,05/07/2022 20:14,72869,238.6,48.025713,7.829945,-2.74,20.21,7.9,58.2,-0.119,13.968,235.7359619
17,05/07/2022 20:14,72875,238.9,48.025465,7.830077,-2.74,20.21,7.9,58.2,-0.138,13.949,235.1969147
17,05/07/2022 20:14,72885,239.1,48.025045,7.830305,-2.74,20.21,8.1,58.4,-0.08,14.007,237.3800354
17,05/07/2022 20:15,72912,239,48.02418,7.83078,-2.68,20.21,7.7,58.3,-0.146,13.988,236.5710297
17,05/07/2022 20:15,72919,238.9,48.023923,7.830928,-2.48,20.42,6.8,57.4,-0.183,13.95,236.6790771
17,05/07/2022 20:15,72928,238.2,48.023565,7.831228,-2.38,20.52,6.6,57.2,-0.144,13.99,236.6144714
17,05/07/2022 20:15,72937,238.7,48.023133,7.831472,-2.38,20.52,7,57.6,-0.045,14.089,238.476944
17,05/07/2022 20:15,72945,239.4,48.022743,7.831688,-2.28,20.62,6.2,56.8,-0.144,13.989,240.9889374
17,05/07/2022 20:16,72974,241.1,48.021628,7.832225,-2.22,20.62,6.2,56.9,-0.108,14.009,241.6889496
17,05/07/2022 20:16,72980,241.4,48.021403,7.832345,-2.12,20.72,4.1,54.9,-0.53,13.587,241.4116211
17,05/07/2022 20:16,72996,242.3,48.020745,7.832702,-2.12,20.72,3.9,54.7,-0.57,13.547,239.6843872
17,05/07/2022 20:16,73005,242.7,48.020387,7.8329,-2.22,20.62,3.8,54.5,-0.705,13.412,239.6089783
17,05/07/2022 20:16,73015,243.2,48.02004,7.833092,-2.12,20.72,3.6,54.4,-0.65,13.467,241.0066071
17,05/07/2022 20:17,73042,245.1,48.018927,7.833685,-1.87,20.93,4.5,55.3,-0.228,13.882,240.3076935
17,05/07/2022 20:17,73052,245.9,48.018558,7.833887,-1.77,21.03,4.7,55.5,-0.089,14.02,237.79599
17,05/07/2022 20:17,73061,246.6,48.018227,7.834072,-1.66,21.13,4,54.8,-0.175,13.934,238.0966492
17,05/07/2022 20:17,73070,247,48.017893,7.834257,-1.56,21.24,3.8,54.7,-0.118,13.991,240.4683533
17,05/07/2022 20:17,73078,247.6,48.017568,7.834427,-1.46,21.34,3.5,54.3,-0.124,13.985,240.4590454
17,05/07/2022 20:18,73107,250.2,48.016568,7.834965,-1.1,21.65,1.7,52.8,-0.267,13.858,248.9526367
17,05/07/2022 20:18,73115,250.9,48.01629,7.835122,-1.1,21.65,1.5,52.6,-0.331,13.794,248.9714203
17,05/07/2022 20:18,73122,251.5,48.016042,7.835243,-0.99,21.75,1.3,52.4,-0.298,13.827,249.2984161
17,05/07/2022 20:18,73129,251.9,48.015803,7.835422,-0.69,22.06,0.7,51.8,-0.179,13.946,249.1216888
17,05/07/2022 20:19,73143,252.3,48.015468,7.835935,-0.53,22.16,0.1,51.5,-0.219,13.956,248.8574219
17,05/07/2022 20:19,73170,252,48.015412,7.836492,-0.53,22.16,0.1,51.5,-0.219,13.956,248.4682465
17,05/07/2022 20:19,73177,252.1,48.015347,7.836567,-0.43,22.26,-0.6,50.8,-0.319,13.856,248.4682465
17,05/07/2022 20:19,73186,252.3,48.015103,7.836713,-0.23,22.46,-0.7,50.7,-0.169,14.006,248.4941101
17,05/07/2022 20:19,73195,252.9,48.014802,7.836807,-0.13,22.57,-1.1,50.3,-0.206,13.969,249.3348694
17,05/07/2022 20:20,73209,252.8,48.014685,7.83702,-0.2,22.46,-1.3,50.3,-0.306,13.894,249.6941528
17,05/07/2022 20:20,73237,253.9,48.01464,7.837075,-0.2,22.46,-1.3,50.2,-0.328,13.872,249.6941528
17,05/07/2022 20:20,73242,253.9,48.01461,7.837092,-0.2,22.46,-1.3,50.2,-0.328,13.872,249.6941528
17,05/07/2022 20:20,73252,254.1,48.014515,7.837223,-0.3,22.36,-1.5,50.1,-0.446,13.754,249.812561
17,05/07/2022 20:21,73261,253.8,48.014575,7.837713,-0.47,22.16,-1.8,49.9,-0.693,13.519,248.8928986
17,05/07/2022 20:21,73270,253.8,48.014653,7.8383,-0.27,22.36,-2.8,49,-0.768,13.444,248.6144257
17,05/07/2022 20:21,73303,253.6,48.01457,7.840185,-0.16,22.46,-2.9,48.9,-0.719,13.494,251.4122925
17,05/07/2022 20:21,73308,253.5,48.014615,7.840552,0.35,22.98,-3.5,48.3,-0.448,13.764,251.1329803
17,05/07/2022 20:21,73315,253.5,48.014647,7.841002,0.35,22.98,-3.5,48.2,-0.471,13.742,250.5834808
17,05/07/2022 20:22,73322,253.7,48.01469,7.841373,0.49,23.08,-3.9,48,-0.449,13.768,249.812912
17,05/07/2022 20:22,73329,254.4,48.014733,7.841663,0.59,23.18,-3.2,48.7,-0.167,14.05,249.4128571
17,05/07/2022 20:22,73356,255.2,48.014643,7.84069,0.59,23.18,-3.5,48.4,-0.237,13.98,250.4801636
17,05/07/2022 20:22,73363,255.2,48.014587,7.840243,0.7,23.28,-5,46.9,-0.584,13.632,251.4122925
17,05/07/2022 20:23,73382,255.5,48.014085,7.839993,0.75,23.28,-4.8,47.1,-0.483,13.679,248.0349884
17,05/07/2022 20:23,73390,256.2,48.013743,7.840128,0.86,23.39,-5.6,46.2,-0.647,13.515,249.1489563
17,05/07/2022 20:23,73400,256.8,48.013383,7.84024,0.86,23.39,-5.7,46.2,-0.671,13.492,251.4428711
17,05/07/2022 20:23,73427,258.6,48.012845,7.840403,0.86,23.39,-6,45.9,-0.741,13.421,253.279541
17,05/07/2022 20:23,73434,258.7,48.012847,7.840403,0.96,23.49,-6.1,45.8,-0.695,13.467,253.279541
17,05/07/2022 20:24,73440,258.7,48.012847,7.840403,0.96,23.49,-6,45.9,-0.671,13.491,253.279541
17,05/07/2022 20:24,73447,258.7,48.012847,7.840403,0.98,23.49,-6.5,45.9,-0.77,13.491,253.279541
17,05/07/2022 20:24,73454,259,48.0128,7.840473,0.98,23.49,-6.5,45.8,-0.794,13.467,253.2904358
17,05/07/2022 20:24,73478,262.9,48.013235,7.841367,0.98,23.49,-6.2,46.1,-0.699,13.562,251.416275
17,05/07/2022 20:24,73485,263.8,48.013112,7.8416,0.88,23.39,-6.6,45.7,-0.911,13.351,251.416275
17,05/07/2022 20:24,73497,264.6,48.012798,7.84207,0.88,23.39,-7.4,45,-1.123,13.139,252.7061157
17,05/07/2022 20:25,73506,264.4,48.012553,7.842428,0.94,23.39,-5.2,47.2,-0.437,13.798,253.506012
17,05/07/2022 20:25,73515,262.6,48.012327,7.84274,0.84,23.28,-4.7,47.7,-0.369,13.866,254.46138
17,05/07/2022 20:25,73543,261.3,48.012487,7.842775,0.94,23.39,-4.5,47.9,-0.225,14.01,253.6485596
17,05/07/2022 20:25,73549,260.8,48.012563,7.842697,0.84,23.28,-5.3,47.1,-0.556,13.679,253.6485596
17,05/07/2022 20:25,73554,260.8,48.012612,7.842622,0.74,23.18,-5.3,47.2,-0.627,13.608,253.506012
17,05/07/2022 20:26,73561,261.7,48.01266,7.842558,0.77,23.18,-5,47.8,-0.502,13.794,252.5520325
17,05/07/2022 20:26,73568,262.9,48.012672,7.842557,0.67,23.08,-3.9,48.9,-0.274,14.022,252.5520325
17,05/07/2022 20:26,73594,265.9,48.01241,7.841937,0.36,22.77,-2.2,50.6,-0.064,14.232,253.3719635
17,05/07/2022 20:26,73603,268.5,48.012177,7.841463,0.16,22.57,-1.4,51.3,-0.036,14.26,253.6368103
17,05/07/2022 20:26,73612,269.2,48.011937,7.84099,-0.04,22.36,-1.3,51.5,-0.167,14.13,253.6600037
17,05/07/2022 20:27,73620,272,48.011707,7.840508,-0.12,22.26,-0.8,52,-0.104,14.164,253.8860931
17,05/07/2022 20:27,73630,272.2,48.01142,7.84,-0.22,22.16,-0.4,52.3,-0.093,14.175,253.7055054
17,05/07/2022 20:27,73656,263.3,48.010445,7.838698,-0.32,22.06,-0.4,52.4,-0.169,14.098,255.4872742
17,05/07/2022 20:27,73664,261.9,48.01022,7.838395,-0.63,21.75,0.2,53,-0.27,13.998,255.0664368
17,05/07/2022 20:27,73672,260.8,48.00996,7.838052,-0.63,21.75,-0.1,52.7,-0.355,13.913,254.6833496
17,05/07/2022 20:28,73682,258.1,48.009682,7.837697,-0.49,21.85,-0.1,52.6,-0.251,13.989,254.8418579
17,05/07/2022 20:28,73689,260,48.009562,7.837543,-0.49,21.85,-0.2,52.6,-0.273,13.967,255.4256439
17,05/07/2022 20:28,73714,259.5,48.009512,7.83765,-0.49,21.85,0.3,53,-0.144,14.096,255.4256439
17,05/07/2022 20:28,73723,261.2,48.009408,7.837762,-0.49,21.85,0,52.8,-0.208,14.032,256.1492004
17,05/07/2022 20:28,73729,261.2,48.009353,7.837827,-0.49,21.85,0.3,53,-0.144,14.096,256.1492004
17,05/07/2022 20:28,73736,261.5,48.009278,7.837917,-0.59,21.75,0.8,53.6,-0.093,14.147,256.1492004
17,05/07/2022 20:29,73742,260.1,48.009145,7.838088,-0.57,21.75,1.2,54.1,0.039,14.296,256.842804
17,05/07/2022 20:29,73772,259.6,48.00843,7.839018,-0.67,21.65,1.5,54.4,0.024,14.282,258.5586243
17,05/07/2022 20:29,73779,258,48.00824,7.839285,-0.77,21.54,0.4,53.4,-0.349,13.909,259.2230225
17,05/07/2022 20:29,73788,259.4,48.007975,7.839653,-0.88,21.44,0.5,53.4,-0.425,13.833,259.8099365
17,05/07/2022 20:29,73797,261.9,48.007693,7.840023,-0.88,21.44,0,52.9,-0.551,13.707,260.2208862
17,05/07/2022 20:30,73805,261.3,48.007425,7.840397,-0.94,21.34,3.2,56.2,0.217,14.463,260.8565674
17,05/07/2022 20:30,73834,258.9,48.006673,7.841425,-1.04,21.24,4.6,57.6,0.488,14.734,262.5415039
17,05/07/2022 20:30,73842,260.4,48.006452,7.841802,-1.04,21.24,4.8,57.9,0.55,14.797,263.2592163
17,05/07/2022 20:30,73849,260.6,48.006278,7.842077,-1.14,21.13,5.3,58.3,0.57,14.817,264.1544189
17,05/07/2022 20:30,73855,260.9,48.006107,7.842347,-1.24,21.03,5.3,58.3,0.467,14.714,264.5801392
17,05/07/2022 20:31,73862,263,48.005907,7.842652,-1.3,20.93,5.8,59,0.539,14.794,264.4809265
17,05/07/2022 20:31,73886,263.7,48.005898,7.843593,-1.2,21.03,1,54.2,-0.561,13.694,265.1609802
17,05/07/2022 20:31,73895,265,48.005953,7.843708,-1.2,21.03,0.9,54.1,-0.602,13.653,264.0241699
17,05/07/2022 20:31,73902,266.7,48.005843,7.843497,-0.99,21.24,0,53.2,-0.657,13.598,265.1609802
17,05/07/2022 20:31,73912,267.3,48.005565,7.843377,-0.89,21.34,-0.1,53.1,-0.582,13.673,265.4775085
17,05/07/2022 20:31,73917,265.7,48.005355,7.843555,-0.79,21.44,-0.4,52.8,-0.569,13.686,265.8265991
17,05/07/2022 20:32,73943,266.6,48.006025,7.84401,-0.75,21.44,-0.6,52.7,-0.612,13.644,263.7091064
17,05/07/2022 20:32,73950,267.2,48.006315,7.844073,-0.24,21.95,-1.4,51.9,-0.386,13.871,262.6682434
17,05/07/2022 20:32,73959,267.2,48.006627,7.844418,-0.14,22.06,-1,52.3,-0.18,14.076,261.4380188
17,05/07/2022 20:32,73968,266.8,48.006893,7.844772,-0.14,22.06,-1.2,52.1,-0.223,14.033,261.0331726
