System_ID,Time_UTC,Seconds_in_day,Altitude,Latitude,Longitude,Temperature_diff_K,Absolute_temperature_degC,Relhumidity_diff_percent,Relhumidity_percent,Vapourpressure_diff_hPa,Vapourpressure_hPa,GPS_Altitude
9,6/29/2022 21:00,75638,285.5,47.987,7.862417,-0.42,20.99,-2,67.3,-0.715,16.95,293.5888672
9,6/29/2022 21:00,75648,286.1,47.987043,7.861855,-0.32,21.1,-1.9,67.4,-0.586,17.078,292.7436523
9,6/29/2022 21:00,75657,286.4,47.987097,7.861362,-0.32,21.1,-1.9,67.4,-0.586,17.078,292.6055603
9,6/29/2022 21:01,75683,287.6,47.986875,7.85985,-0.28,21.1,-2.1,67.4,-0.604,17.078,292.4325562
9,6/29/2022 21:01,75689,289.1,47.986818,7.859417,-0.18,21.2,-2.2,67.3,-0.516,17.167,291.9568176
9,6/29/2022 21:01,75699,287.7,47.986722,7.858623,-0.18,21.2,-2.3,67.2,-0.537,17.146,292.1579895
9,6/29/2022 21:01,75710,285.9,47.986625,7.857785,-0.07,21.3,-2.4,67.1,-0.449,17.234,291.2677307
9,6/29/2022 21:01,75718,286.2,47.986572,7.857328,-0.07,21.3,-2.5,67,-0.47,17.213,291.1299133
9,6/29/2022 21:02,75744,282.4,47.986867,7.856208,0.07,21.41,-2.7,66.9,-0.375,17.301,291.5345154
9,6/29/2022 21:02,75753,283,47.987232,7.856195,-0.04,21.3,-2.9,66.7,-0.547,17.129,290.8540649
9,6/29/2022 21:02,75762,288.9,47.987433,7.856055,-0.04,21.3,-2.7,66.9,-0.484,17.192,290.1035156
9,6/29/2022 21:02,75770,289,47.987463,7.855413,-0.04,21.3,-2.6,67,-0.463,17.213,289.3668213
9,6/29/2022 21:03,75785,285.2,47.98743,7.854425,-0.11,21.2,-2.7,66.9,-0.566,17.083,288.1106873
9,6/29/2022 21:03,75816,290.7,47.987292,7.854265,-0.11,21.2,-2.5,67.1,-0.524,17.125,288.0529175
9,6/29/2022 21:03,75826,290.9,47.98729,7.854252,-0.11,21.2,-2.5,67.1,-0.524,17.125,288.0529175
9,6/29/2022 21:03,75835,291.5,47.987273,7.854232,-0.11,21.2,-2.5,67.1,-0.524,17.125,288.0529175
9,6/29/2022 21:04,75841,291.7,47.987272,7.854222,-0.09,21.2,-2.7,67.1,-0.534,17.125,288.0529175
9,6/29/2022 21:04,75848,291.7,47.98727,7.854222,-0.09,21.2,-2.6,67.2,-0.513,17.146,288.0529175
9,6/29/2022 21:04,75872,292.6,47.98711,7.854172,-0.09,21.2,-2.6,67.2,-0.513,17.146,288.5314636
9,6/29/2022 21:04,75878,293.8,47.98686,7.854125,0.01,21.3,-3,66.8,-0.508,17.15,289.0950012
9,6/29/2022 21:04,75889,291.7,47.986205,7.854053,0.01,21.3,-3,66.8,-0.508,17.15,288.7699585
9,6/29/2022 21:04,75898,288,47.985997,7.853777,0.01,21.3,-3.1,66.7,-0.529,17.129,288.6201782
9,6/29/2022 21:05,75908,282.4,47.985928,7.853142,0.03,21.3,-3.3,66.6,-0.55,17.108,288.1135254
9,6/29/2022 21:05,75934,276.7,47.98601,7.852167,0.03,21.3,-3.3,66.6,-0.55,17.108,286.6781311
9,6/29/2022 21:05,75941,277.1,47.986023,7.851878,0.03,21.3,-3.3,66.6,-0.55,17.108,286.0492859
9,6/29/2022 21:05,75947,276.1,47.986085,7.851367,0.03,21.3,-3.3,66.6,-0.55,17.108,285.5873108
9,6/29/2022 21:05,75954,275.1,47.98614,7.850873,0.03,21.3,-3.2,66.7,-0.529,17.129,284.7392273
9,6/29/2022 21:06,75963,272.5,47.986122,7.850188,0.03,21.3,-3.3,66.5,-0.573,17.087,284.826355
9,6/29/2022 21:06,75990,264.3,47.986892,7.849573,0.03,21.3,-3.3,66.5,-0.573,17.087,282.8891602
9,6/29/2022 21:06,75996,263.6,47.986998,7.84917,0.03,21.3,-3.3,66.5,-0.573,17.087,282.4258118
9,6/29/2022 21:06,76003,262.3,47.987112,7.848628,0.03,21.3,-3.4,66.4,-0.594,17.066,281.446991
9,6/29/2022 21:06,76008,263,47.987178,7.848178,0.14,21.41,-3.6,66.3,-0.528,17.132,280.6924133
9,6/29/2022 21:07,76022,264,47.987318,7.847765,0.26,21.51,-3.6,66.3,-0.398,17.262,280.7408447
9,6/29/2022 21:07,76050,262.2,47.988435,7.848035,0.16,21.41,-3.8,66.2,-0.549,17.111,280.2449341
9,6/29/2022 21:07,76056,263.7,47.988453,7.848053,0.26,21.51,-3.9,66,-0.483,17.177,280.2449341
9,6/29/2022 21:07,76063,265.5,47.988725,7.848057,0.26,21.51,-3.9,66,-0.483,17.177,280.1065674
9,6/29/2022 21:07,76068,268,47.98903,7.848098,0.36,21.62,-3.9,66.1,-0.353,17.307,279.8817749
9,6/29/2022 21:07,76078,269.7,47.989518,7.848188,0.26,21.51,-3.6,66.3,-0.398,17.262,279.0406799
9,6/29/2022 21:08,76104,269.8,47.989742,7.848217,0.37,21.62,-3.4,66.6,-0.218,17.435,278.7176819
9,6/29/2022 21:08,76113,270.1,47.989788,7.848543,0.37,21.62,-3.5,66.4,-0.261,17.393,278.6727905
9,6/29/2022 21:08,76123,272.2,47.989778,7.84915,0.37,21.62,-3.5,66.4,-0.261,17.393,279.3035889
9,6/29/2022 21:08,76132,273.8,47.989808,7.84969,0.26,21.51,-3.8,66.2,-0.433,17.22,279.5497131
9,6/29/2022 21:09,76140,273.8,47.989943,7.84988,0.26,21.51,-3.7,66.3,-0.412,17.241,279.5497131
9,6/29/2022 21:09,76164,277.2,47.990288,7.850007,0.16,21.41,-2.9,67.1,-0.317,17.343,280.144043
9,6/29/2022 21:09,76174,276,47.990395,7.850032,0.16,21.41,-3,67,-0.338,17.322,280.144043
9,6/29/2022 21:09,76183,276,47.990403,7.85002,0.06,21.3,-2.6,67.3,-0.363,17.297,280.144043
9,6/29/2022 21:09,76192,275.8,47.990627,7.85006,0.06,21.3,-2.9,67.1,-0.426,17.234,280.7454529
9,6/29/2022 21:10,76200,274.7,47.991107,7.850167,-0.03,21.2,-2.9,67,-0.538,17.104,281.5730286
9,6/29/2022 21:10,76228,273.5,47.992,7.850395,-0.13,21.1,-2.6,67.4,-0.564,17.078,283.1478577
9,6/29/2022 21:10,76237,273.5,47.992003,7.850402,-0.13,21.1,-2.6,67.4,-0.564,17.078,283.1478577
9,6/29/2022 21:10,76245,273.5,47.992033,7.850408,-0.13,21.1,-2.6,67.4,-0.564,17.078,283.6516418
9,6/29/2022 21:10,76254,274.4,47.99211,7.85027,-0.13,21.1,-2.6,67.4,-0.564,17.078,283.6516418
9,6/29/2022 21:11,76264,275.3,47.992202,7.849745,-0.12,21.1,-2.7,67.4,-0.564,17.078,284.2750549
9,6/29/2022 21:11,76288,272.7,47.992655,7.848373,-0.22,20.99,-2.8,67.3,-0.692,16.95,285.2249756
9,6/29/2022 21:11,76295,272.4,47.99279,7.847803,-0.22,20.99,-2.8,67.3,-0.692,16.95,284.1082153
9,6/29/2022 21:11,76301,270.9,47.992898,7.847313,-0.22,20.99,-2.8,67.3,-0.692,16.95,283.8476868
9,6/29/2022 21:11,76310,271,47.993163,7.846625,-0.22,20.99,-2.8,67.3,-0.692,16.95,282.8466492
9,6/29/2022 21:11,76319,270.9,47.993463,7.845975,-0.12,21.1,-2.7,67.4,-0.564,17.078,282.4054565
11,6/29/2022 20:01,72062,118.1,47.993313,7.845605,-0.51,22.87,4.1,65.7,0.891,18.605,281.9597778
11,6/29/2022 20:01,72072,121.9,47.9934,7.845775,-0.51,22.87,4.2,65.9,0.935,18.649,282.4931946
11,6/29/2022 20:01,72081,123.9,47.993443,7.845827,-0.51,22.87,4.2,65.9,0.935,18.649,282.4054565
11,6/29/2022 20:01,72090,124,47.993447,7.845848,-0.51,22.87,4.3,65.9,0.957,18.671,282.4054565
11,6/29/2022 20:01,72098,124,47.993445,7.845865,-0.51,22.87,4.2,65.9,0.935,18.649,282.4054565
11,6/29/2022 20:02,72134,124.6,47.993493,7.846098,-0.45,22.87,4,65.9,0.936,18.649,282.4054565
11,6/29/2022 20:02,72141,124.8,47.993498,7.846137,-0.45,22.87,4,65.9,0.936,18.649,282.6453857
11,6/29/2022 20:02,72150,124.8,47.9935,7.84614,-0.45,22.87,3.9,65.8,0.914,18.627,282.6453857
11,6/29/2022 20:02,72156,124.8,47.993495,7.846147,-0.45,22.87,4.1,65.9,0.958,18.671,282.6453857
11,6/29/2022 20:02,72163,125.9,47.99348,7.846093,-0.45,22.87,4.2,66.1,1.002,18.715,282.4054565
11,6/29/2022 20:03,72191,130.9,47.993448,7.845813,-0.49,22.77,3.9,65.9,0.839,18.542,282.4054565
11,6/29/2022 20:03,72196,130.9,47.99345,7.845807,-0.49,22.77,3.7,65.8,0.795,18.498,282.4054565
11,6/29/2022 20:03,72206,131,47.993448,7.845792,-0.39,22.87,3.8,65.9,0.946,18.649,282.4054565
11,6/29/2022 20:03,72215,131.1,47.993452,7.845785,-0.49,22.77,3.9,66,0.86,18.563,282.4054565
11,6/29/2022 20:03,72224,131.1,47.993453,7.845773,-0.49,22.77,3.8,65.8,0.817,18.52,282.4931946
11,6/29/2022 20:04,72250,131.2,47.993447,7.845762,-0.44,22.77,3.5,65.8,0.79,18.52,282.4931946
11,6/29/2022 20:04,72255,131.2,47.993443,7.845752,-0.44,22.77,3.5,65.8,0.79,18.52,282.4931946
11,6/29/2022 20:04,72265,131.2,47.993447,7.845745,-0.44,22.77,3.5,65.8,0.79,18.52,282.4931946
11,6/29/2022 20:04,72270,131.3,47.993448,7.845737,-0.44,22.77,3.6,65.9,0.812,18.542,282.4931946
11,6/29/2022 20:04,72277,131.3,47.993452,7.845723,-0.44,22.77,3.6,65.9,0.812,18.542,282.4931946
11,6/29/2022 20:05,72304,131.4,47.993462,7.84571,-0.3,22.87,3.4,65.9,0.919,18.671,282.4931946
11,6/29/2022 20:05,72310,131.4,47.99346,7.845723,-0.4,22.77,3.7,66.2,0.877,18.629,282.4931946
11,6/29/2022 20:05,72315,131.5,47.993458,7.845733,-0.4,22.77,3.8,66.4,0.92,18.672,282.4931946
11,6/29/2022 20:05,72322,131.5,47.99346,7.845748,-0.4,22.77,3.7,66.3,0.899,18.651,282.4931946
11,6/29/2022 20:05,72329,131.5,47.993463,7.845758,-0.4,22.77,3.6,66.2,0.855,18.607,282.4931946
11,6/29/2022 20:05,72358,131.6,47.993483,7.84581,-0.4,22.77,3.5,66.1,0.833,18.585,282.4054565
11,6/29/2022 20:06,72364,131.6,47.99349,7.845827,-0.34,22.77,3.4,66.2,0.874,18.629,282.4054565
11,6/29/2022 20:06,72371,131.6,47.993497,7.845837,-0.34,22.77,3.4,66.2,0.874,18.629,282.4054565
11,6/29/2022 20:06,72380,131.7,47.993502,7.845852,-0.34,22.77,3.4,66.2,0.874,18.629,282.4054565
11,6/29/2022 20:06,72386,131.7,47.993505,7.845852,-0.34,22.77,3.5,66.3,0.896,18.651,282.4054565
11,6/29/2022 20:06,72414,132.4,47.993578,7.845933,-0.34,22.77,3.2,66.1,0.83,18.585,282.7345276
11,6/29/2022 20:07,72423,133.1,47.993637,7.845997,-0.28,22.77,3,66.1,0.822,18.585,282.7345276
11,6/29/2022 20:07,72430,133.4,47.99367,7.846097,-0.28,22.77,3.1,66.2,0.844,18.607,282.7345276
11,6/29/2022 20:07,72439,133.7,47.993718,7.846168,-0.28,22.77,3,66.1,0.822,18.585,282.9108582
11,6/29/2022 20:07,72445,133.9,47.993727,7.846142,-0.28,22.77,3.1,66.2,0.844,18.607,282.9108582
11,6/29/2022 20:07,72473,134.2,47.993772,7.846185,-0.28,22.77,3.2,66.2,0.866,18.629,282.9108582
11,6/29/2022 20:08,72480,134.3,47.99378,7.846195,-0.28,22.77,3.2,66.2,0.866,18.629,283.1145325
11,6/29/2022 20:08,72485,134.3,47.993785,7.846212,-0.24,22.77,3,66.2,0.867,18.629,283.1145325
11,6/29/2022 20:08,72495,134.3,47.99379,7.846227,-0.24,22.77,3,66.2,0.867,18.629,283.1145325
11,6/29/2022 20:08,72502,134.3,47.993792,7.846228,-0.24,22.77,2.9,66.2,0.845,18.607,283.1145325
11,6/29/2022 20:08,72527,134.3,47.993798,7.846212,-0.24,22.77,3.1,66.4,0.911,18.672,283.1145325
11,6/29/2022 20:08,72539,137.1,47.993748,7.846038,-0.24,22.77,3.1,66.4,0.911,18.672,282.7345276
11,6/29/2022 20:09,72548,138.5,47.993747,7.845992,-0.2,22.77,2.9,66.4,0.896,18.672,282.7345276
11,6/29/2022 20:09,72554,138.6,47.993747,7.845993,-0.2,22.77,2.9,66.4,0.896,18.672,282.7345276
11,6/29/2022 20:09,72563,144.2,47.99359,7.845858,-0.2,22.77,2.9,66.3,0.875,18.651,282.7345276
11,6/29/2022 20:09,72588,157.7,47.993283,7.845517,-0.2,22.77,2.9,66.3,0.875,18.651,281.9597778
11,6/29/2022 20:09,72595,157.8,47.993288,7.845522,-0.2,22.77,2.9,66.4,0.896,18.672,281.9597778
11,6/29/2022 20:10,72603,161.7,47.993277,7.845502,-0.17,22.77,2.8,66.3,0.885,18.651,281.9597778
11,6/29/2022 20:10,72612,169.6,47.993245,7.845422,-0.17,22.77,2.7,66.2,0.863,18.629,281.938324
11,6/29/2022 20:10,72622,176.6,47.993217,7.845362,-0.17,22.77,2.8,66.3,0.885,18.651,281.938324
11,6/29/2022 20:18,73100,274.6,47.993122,7.845497,0.48,23.08,1.9,66.8,1.359,19.153,281.9597778
11,6/29/2022 20:18,73107,275.3,47.993108,7.845513,0.58,23.18,2.2,67.1,1.581,19.375,281.9597778
11,6/29/2022 20:18,73114,276.4,47.993112,7.845513,0.58,23.18,4.1,69.1,2.138,19.933,281.9597778
11,6/29/2022 20:18,73120,276.9,47.993123,7.845527,0.69,23.29,3.5,68.4,2.074,19.868,281.9597778
11,6/29/2022 20:18,73129,277.8,47.993162,7.845515,0.69,23.29,3,67.9,1.939,19.733,281.9597778
11,6/29/2022 20:19,73155,287.2,47.992963,7.84578,0.82,23.39,1.9,67,1.78,19.598,281.3982544
11,6/29/2022 20:19,73160,290.2,47.99308,7.845683,0.82,23.39,0.8,65.9,1.441,19.259,281.3982544
11,6/29/2022 20:19,73170,292.4,47.993163,7.845602,0.82,23.39,0.7,65.8,1.418,19.237,281.9597778
11,6/29/2022 20:19,73179,293.1,47.993202,7.845522,0.82,23.39,0.8,65.9,1.441,19.259,281.9597778
11,6/29/2022 20:19,73188,293.2,47.993262,7.84544,0.82,23.39,0.9,66,1.486,19.304,281.938324
11,6/29/2022 20:20,73216,295.5,47.993173,7.845518,0.86,23.39,0.9,66.1,1.527,19.327,281.9597778
11,6/29/2022 20:20,73225,294.1,47.993262,7.845413,0.86,23.39,0.7,65.9,1.46,19.259,281.938324
11,6/29/2022 20:20,73239,293.5,47.993437,7.845238,0.86,23.39,0.4,65.6,1.392,19.191,282.6882019
11,6/29/2022 20:20,73248,292,47.99368,7.845077,0.86,23.39,0.4,65.6,1.392,19.191,283.2702942
11,6/29/2022 20:20,73256,290.9,47.99368,7.845028,0.86,23.39,0.6,65.8,1.437,19.237,283.2702942
11,6/29/2022 20:21,73285,292.7,47.99318,7.845582,0.9,23.39,0.3,65.6,1.39,19.191,281.9597778
11,6/29/2022 20:21,73299,294.3,47.99325,7.845587,0.9,23.39,0.3,65.7,1.412,19.214,281.9597778
11,6/29/2022 20:21,73307,295.3,47.993247,7.84557,0.8,23.29,0.1,65.5,1.213,19.015,281.9597778
11,6/29/2022 20:21,73316,295.7,47.993322,7.845585,0.8,23.29,0.2,65.5,1.235,19.037,281.9597778
11,6/29/2022 20:22,73326,297.1,47.993293,7.845648,0.85,23.29,0.2,65.7,1.295,19.082,281.9597778
11,6/29/2022 20:22,73353,295.7,47.99394,7.845433,0.75,23.18,0,65.6,1.142,18.929,283.725647
11,6/29/2022 20:22,73363,295.9,47.994163,7.845483,0.54,22.98,0.1,65.7,0.926,18.712,283.5922852
11,6/29/2022 20:22,73376,290.3,47.994803,7.84566,0.43,22.87,0.3,65.8,0.84,18.627,283.0787354
11,6/29/2022 20:23,73386,284.5,47.995227,7.845812,0.46,22.87,0.3,65.9,0.872,18.671,282.921936
11,6/29/2022 20:23,73395,285.5,47.995485,7.84581,0.35,22.77,0.3,66,0.764,18.563,283.3870544
11,6/29/2022 20:23,73423,289.5,47.99582,7.844193,0.25,22.66,0.6,66.3,0.723,18.522,280.920166
11,6/29/2022 20:23,73432,291.7,47.995882,7.843678,0.25,22.66,0.5,66.2,0.701,18.5,279.9289551
11,6/29/2022 20:24,73441,296.9,47.996018,7.843053,0.36,22.77,0.5,66.3,0.828,18.651,278.9057617
11,6/29/2022 20:24,73449,303.9,47.996205,7.842638,0.36,22.77,0.4,66.2,0.806,18.629,277.5150757
11,6/29/2022 20:24,73459,312.7,47.9965,7.842857,0.36,22.77,0.3,66.2,0.784,18.607,277.1935425
11,6/29/2022 20:24,73485,331.7,47.997092,7.844142,0.36,22.77,0.3,66.2,0.784,18.607,278.532074
11,6/29/2022 20:24,73493,331.1,47.99722,7.844545,0.36,22.77,0.3,66.1,0.763,18.585,278.952179
11,6/29/2022 20:25,73500,335.7,47.997468,7.84467,0.47,22.87,0.3,66.1,0.892,18.715,279.0222168
11,6/29/2022 20:25,73508,345.7,47.99784,7.84475,0.59,22.98,0.1,65.9,0.973,18.779,279.3563843
11,6/29/2022 20:25,73530,364.9,47.998428,7.845403,0.59,22.98,0.1,65.9,0.973,18.779,278.7965088
11,6/29/2022 20:25,73556,377,47.999168,7.84654,0.91,23.29,-0.8,65,1.074,18.88,276.513855
11,6/29/2022 20:26,73565,373.6,47.999162,7.846603,1.04,23.39,-1.1,64.8,1.136,18.943,276.513855
11,6/29/2022 20:26,73574,373.1,47.99927,7.846727,1.14,23.5,-1.5,64.4,1.154,18.96,275.9512634
11,6/29/2022 20:26,73582,377.4,47.999647,7.846885,1.14,23.5,-1.6,64.4,1.131,18.938,275.1672363
11,6/29/2022 20:26,73591,375.8,47.999952,7.847222,1.14,23.5,-1.6,64.4,1.131,18.938,275.0100708
11,6/29/2022 20:27,73619,383,48.000442,7.848748,1.25,23.6,-2.2,63.8,1.079,18.885,277.1546021
11,6/29/2022 20:27,73628,377.7,48.000847,7.848995,1.27,23.6,-2.3,63.7,1.063,18.863,279.0414734
11,6/29/2022 20:27,73638,369.1,48.001197,7.84925,1.27,23.6,-2.5,63.5,0.994,18.794,277.0562439
11,6/29/2022 20:27,73647,352.5,48.001617,7.849492,1.27,23.6,-2.1,63.9,1.109,18.908,276.4416199
11,6/29/2022 20:27,73656,341.1,48.002112,7.849917,1.16,23.5,-2.3,63.7,0.956,18.756,274.9593506
11,6/29/2022 20:28,73684,298.3,48.002705,7.851442,1.19,23.5,-2.3,63.8,0.961,18.778,271.610199
11,6/29/2022 20:28,73693,296,48.002377,7.851735,1.08,23.39,-2.5,63.7,0.809,18.627,273.7078552
11,6/29/2022 20:28,73701,296.2,48.001908,7.851528,1.08,23.39,-2.3,63.9,0.854,18.672,277.1367798
11,6/29/2022 20:28,73719,301.5,48.000988,7.85121,1.08,23.39,-2.3,63.9,0.854,18.672,278.1324463
11,6/29/2022 20:28,73724,302.4,48.00058,7.85102,1.08,23.39,-2.1,64,0.899,18.717,277.3492126
11,6/29/2022 20:29,73751,305.7,47.999042,7.85046,1.21,23.5,-2.2,64.1,1.028,18.847,275.900116
11,6/29/2022 20:29,73760,309.3,47.998632,7.850257,1.21,23.5,-2.2,64.1,1.028,18.847,277.8246765
11,6/29/2022 20:29,73768,312.6,47.99812,7.850085,1.21,23.5,-2,64.3,1.096,18.915,279.4332275
11,6/29/2022 20:29,73788,313.5,47.997693,7.850647,1.21,23.5,-2.1,64.2,1.074,18.892,280.6972046
11,6/29/2022 20:29,73797,318.4,47.997512,7.851273,1.11,23.39,-2.1,64.2,0.944,18.762,283.183136
11,6/29/2022 20:30,73825,319.9,47.99741,7.852503,1.05,23.29,-2,64.3,0.885,18.678,284.5352173
11,6/29/2022 20:30,73834,320.5,47.99738,7.853002,1.05,23.29,-2,64.3,0.885,18.678,283.9518127
11,6/29/2022 20:30,73842,324.2,47.997225,7.853782,1.05,23.29,-2,64.4,0.908,18.7,283.5622559
11,6/29/2022 20:30,73856,328.8,47.996927,7.854807,1.05,23.29,-1.9,64.5,0.93,18.723,282.2168274
11,6/29/2022 20:31,73871,321.8,47.997108,7.855783,0.97,23.18,-1.8,64.6,0.86,18.638,280.0724792
11,6/29/2022 20:31,73899,309.9,47.997143,7.855875,0.97,23.18,-1.5,64.9,0.95,18.728,280.0724792
11,6/29/2022 20:31,73908,305.3,47.99738,7.856183,0.87,23.08,-1.6,64.8,0.798,18.576,278.9611206
11,6/29/2022 20:32,73920,301.1,47.997522,7.856392,0.87,23.08,-1.6,64.8,0.798,18.576,278.7380676
11,6/29/2022 20:32,73925,301.1,47.997523,7.856392,0.8,22.98,-1.3,65.3,0.814,18.602,278.7380676
11,6/29/2022 20:32,73935,301.1,47.997525,7.856393,0.8,22.98,-1.4,65.2,0.792,18.58,278.7380676
11,6/29/2022 20:32,73960,297.5,47.99786,7.856922,0.8,22.98,-1.5,65.1,0.77,18.558,278.6737061
11,6/29/2022 20:32,73967,296,47.997808,7.857143,0.49,22.66,-1.1,65.5,0.517,18.305,278.7837219
11,6/29/2022 20:32,73974,292.9,47.997958,7.857472,0.49,22.66,-1.2,65.4,0.495,18.284,278.6785278
11,6/29/2022 20:33,73980,291.6,47.998037,7.857938,0.39,22.56,-1.1,65.5,0.411,18.2,278.916687
11,6/29/2022 20:33,73989,290.3,47.998272,7.858272,0.44,22.56,-1.2,65.5,0.426,18.2,279.3721313
11,6/29/2022 20:33,74014,285.5,47.998867,7.858177,0.44,22.56,-0.9,65.8,0.512,18.286,279.2771606
11,6/29/2022 20:33,74020,285.3,47.998978,7.857903,0.44,22.56,-1,65.8,0.49,18.264,279.4199524
11,6/29/2022 20:33,74030,286.4,47.999348,7.858022,0.44,22.56,-1.1,65.6,0.447,18.221,279.3024597
11,6/29/2022 20:33,74039,290.2,47.999822,7.85831,0.54,22.66,-1.2,65.6,0.553,18.327,278.9061279
11,6/29/2022 20:34,74048,293.6,48.000212,7.858507,0.56,22.66,-1.3,65.6,0.549,18.327,278.5984802
11,6/29/2022 20:34,74072,284.2,48.001473,7.85902,0.56,22.66,-1.3,65.6,0.549,18.327,275.4421082
11,6/29/2022 20:34,74079,280.7,48.001833,7.85925,0.25,22.35,-0.6,66.2,0.382,18.16,274.9300232
11,6/29/2022 20:34,74088,275.4,48.00232,7.859593,0.25,22.35,-0.7,66.2,0.361,18.139,274.5047302
11,6/29/2022 20:34,74098,270,48.002615,7.86026,0.25,22.35,-0.4,66.5,0.446,18.224,274.2357178
11,6/29/2022 20:35,74107,268,48.002948,7.860967,0.28,22.35,-0.4,66.6,0.483,18.245,275.2668762
11,6/29/2022 20:35,74135,267.2,48.003258,7.86265,0.49,22.56,-0.9,66,0.567,18.329,275.7874146
11,6/29/2022 20:35,74144,268.7,48.003047,7.863243,0.59,22.66,-1,66,0.673,18.435,276.6283875
11,6/29/2022 20:35,74153,273.4,48.002937,7.863788,0.38,22.45,0.2,67.1,0.76,18.522,279.5249329
11,6/29/2022 20:36,74161,279.1,48.003355,7.864113,0.21,22.25,0.3,67.3,0.57,18.329,280.4890747
11,6/29/2022 20:36,74168,279.7,48.00373,7.864348,0,22.04,0.5,67.5,0.399,18.158,281.9528503
11,6/29/2022 20:36,74194,289.2,48.003563,7.865908,-0.52,21.52,1.5,68.5,0.076,17.835,289.2898865
11,6/29/2022 20:36,74203,293,48.003215,7.866567,-0.94,21.1,1.7,68.8,-0.321,17.438,292.8589478
11,6/29/2022 20:37,74220,299.6,48.002878,7.867898,-0.94,21.1,1.7,68.8,-0.321,17.438,305.0580139
11,6/29/2022 20:37,74226,301.8,48.002752,7.868368,-1.13,20.89,1.6,68.7,-0.557,17.193,310.765686
11,6/29/2022 20:37,74240,310.3,48.002385,7.869303,-1.33,20.69,1.5,68.6,-0.799,16.951,316.3438416
11,6/29/2022 20:37,74265,323.5,48.001252,7.87051,-1.44,20.58,1.5,68.6,-0.919,16.83,328.2234802
11,6/29/2022 20:37,74272,326.4,48.000992,7.87072,-1.96,20.06,1.3,68.4,-1.51,16.24,335.2154541
11,6/29/2022 20:37,74279,330.1,48.000675,7.87086,-2.17,19.85,1.2,68.3,-1.742,16.008,338.4561462
11,6/29/2022 20:38,74285,334.1,48.00041,7.870957,-2.34,19.65,0.9,68.2,-1.977,15.779,342.5907898
11,6/29/2022 20:38,74292,338.5,48.000112,7.87107,-2.55,19.44,0.9,68.1,-2.204,15.552,347.4666138
11,6/29/2022 20:38,74320,354,47.999105,7.871537,-2.55,19.44,0.9,68.1,-2.204,15.552,359.4888306
11,6/29/2022 20:38,74325,357.8,47.998933,7.871613,-2.13,19.85,1,68.3,-1.748,16.008,362.0556641
11,6/29/2022 20:38,74338,365.6,47.998638,7.872145,-2.13,19.85,1,68.3,-1.748,16.008,363.0288696
11,6/29/2022 20:39,74352,371,47.998495,7.872563,-2.09,19.85,1,68.3,-1.724,16.008,365.9146118
11,6/29/2022 20:39,74361,371.6,47.998675,7.872535,-2.09,19.85,1,68.3,-1.724,16.008,365.2528687
11,6/29/2022 20:39,74389,350.1,47.998933,7.872368,-2.3,19.65,0.9,68.2,-1.953,15.779,362.1716614
11,6/29/2022 20:39,74398,340.5,47.998727,7.872205,-2.3,19.65,0.9,68.2,-1.953,15.779,363.0288696
11,6/29/2022 20:40,74412,334.7,47.998785,7.871738,-2.27,19.65,0.7,68.2,-1.958,15.779,362.0556641
11,6/29/2022 20:40,74420,333.8,47.999003,7.871458,-2.58,19.33,0.6,68.1,-2.297,15.44,362.2250977
11,6/29/2022 20:40,74429,331.4,47.99931,7.871197,-1.85,20.06,0.9,68.4,-1.498,16.24,359.355896
11,6/29/2022 20:40,74455,325.9,48.000353,7.87083,-2.17,19.75,0.8,68.2,-1.844,15.893,342.5907898
11,6/29/2022 20:41,74462,323,48.00074,7.870735,-2.67,19.23,0.5,68,-2.411,15.328,340.2027893
11,6/29/2022 20:41,74469,322.1,48.00115,7.870478,-2.67,19.23,0.5,68,-2.411,15.328,330.9450684
11,6/29/2022 20:41,74475,320.7,48.001375,7.870145,-2.77,19.12,0.4,68,-2.522,15.217,327.9961243
11,6/29/2022 20:41,74486,321.9,48.001845,7.869535,-2.67,19.23,0.5,68,-2.411,15.328,321.0781555
11,6/29/2022 20:41,74515,317.5,48.002478,7.867548,-2.67,19.23,0.5,68,-2.411,15.328,309.7655029
11,6/29/2022 20:42,74521,315.8,48.002478,7.867492,-2.33,19.54,0.6,68.1,-2.051,15.665,309.7655029
11,6/29/2022 20:42,74530,316,48.002492,7.867497,-2.33,19.54,0.6,68.1,-2.051,15.665,309.7655029
11,6/29/2022 20:42,74537,315.5,48.002503,7.86739,-2.23,19.65,0.6,68.2,-1.938,15.779,309.7655029
11,6/29/2022 20:42,74546,315.3,48.002497,7.867367,-2.23,19.65,0.6,68.2,-1.938,15.779,309.7655029
11,6/29/2022 20:42,74570,311,48.00248,7.867332,-2.23,19.65,0.6,68.2,-1.938,15.779,309.2474976
11,6/29/2022 20:43,74580,304.2,48.002643,7.867202,-2.12,19.75,0.7,68.2,-1.823,15.893,303.4371948
11,6/29/2022 20:43,74585,301.1,48.0025,7.867295,-2.1,19.75,0.6,68.2,-1.822,15.893,309.2474976
11,6/29/2022 20:43,74592,301.1,48.002485,7.867292,-2.1,19.75,0.6,68.2,-1.822,15.893,309.2474976
11,6/29/2022 20:43,74599,300.3,48.00245,7.867225,-2,19.85,0.6,68.3,-1.707,16.008,309.2474976
